,State,Year,Quater,District,RegisteredUser
7611,maharashtra,2019,2,421302,190214
7612,maharashtra,2019,2,410501,156028
7613,maharashtra,2019,2,421201,153146
7614,maharashtra,2019,2,410206,151268
7615,maharashtra,2019,2,411014,143887
7616,maharashtra,2019,2,411033,141507
7617,maharashtra,2019,2,411057,134886
7618,maharashtra,2019,2,431003,124330
7619,maharashtra,2019,2,411046,122222
7620,maharashtra,2019,2,411028,120199
7621,maharashtra,2019,1,421302,164019
7622,maharashtra,2019,1,410501,137359
7623,maharashtra,2019,1,421201,133341
7624,maharashtra,2019,1,410206,129314
7625,maharashtra,2019,1,411014,126623
7626,maharashtra,2019,1,411033,123678
7627,maharashtra,2019,1,411057,120482
7628,maharashtra,2019,1,431003,110778
7629,maharashtra,2019,1,400072,105695
7630,maharashtra,2019,1,411028,105603
7631,maharashtra,2019,3,421302,217009
7632,maharashtra,2019,3,410501,175465
7633,maharashtra,2019,3,410206,172371
7634,maharashtra,2019,3,421201,171833
7635,maharashtra,2019,3,411014,160987
7636,maharashtra,2019,3,411033,159530
7637,maharashtra,2019,3,411057,149071
7638,maharashtra,2019,3,411046,140288
7639,maharashtra,2019,3,431003,139768
7640,maharashtra,2019,3,411028,134946
7641,maharashtra,2020,4,421302,365506
7642,maharashtra,2020,4,410206,275019
7643,maharashtra,2020,4,410501,272167
7644,maharashtra,2020,4,421201,259489
7645,maharashtra,2020,4,411033,226460
7646,maharashtra,2020,4,411014,223378
7647,maharashtra,2020,4,411046,211381
7648,maharashtra,2020,4,431003,207632
7649,maharashtra,2020,4,421301,203721
7650,maharashtra,2020,4,400612,198677
7651,maharashtra,2020,2,421302,298762
7652,maharashtra,2020,2,410206,228984
7653,maharashtra,2020,2,410501,227567
7654,maharashtra,2020,2,421201,219871
7655,maharashtra,2020,2,411033,196984
7656,maharashtra,2020,2,411014,195723
7657,maharashtra,2020,2,411046,180438
7658,maharashtra,2020,2,431003,179082
7659,maharashtra,2020,2,411057,174526
7660,maharashtra,2020,2,421301,171283
7661,maharashtra,2020,1,421302,270275
7662,maharashtra,2020,1,410501,212525
7663,maharashtra,2020,1,410206,208988
7664,maharashtra,2020,1,421201,201500
7665,maharashtra,2020,1,411014,186363
7666,maharashtra,2020,1,411033,186165
7667,maharashtra,2020,1,411046,168527
7668,maharashtra,2020,1,411057,168309
7669,maharashtra,2020,1,431003,166778
7670,maharashtra,2020,1,411028,157439
7671,maharashtra,2020,3,421302,328833
7672,maharashtra,2020,3,410206,249631
7673,maharashtra,2020,3,410501,246816
7674,maharashtra,2020,3,421201,237605
7675,maharashtra,2020,3,411033,210139
7676,maharashtra,2020,3,411014,207577
7677,maharashtra,2020,3,411046,194368
7678,maharashtra,2020,3,431003,192623
7679,maharashtra,2020,3,421301,186022
7680,maharashtra,2020,3,411057,183054
7681,maharashtra,2023,2,421302,662196
7682,maharashtra,2023,2,410501,488059
7683,maharashtra,2023,2,410206,480675
7684,maharashtra,2023,2,421201,451655
7685,maharashtra,2023,2,411033,384994
7686,maharashtra,2023,2,411014,376210
7687,maharashtra,2023,2,411046,361178
7688,maharashtra,2023,2,431003,357173
7689,maharashtra,2023,2,421301,356662
7690,maharashtra,2023,2,400612,356058
7691,maharashtra,2023,1,421302,636458
7692,maharashtra,2023,1,410501,469695
7693,maharashtra,2023,1,410206,463523
7694,maharashtra,2023,1,421201,435681
7695,maharashtra,2023,1,411033,372363
7696,maharashtra,2023,1,411014,364299
7697,maharashtra,2023,1,411046,349377
7698,maharashtra,2023,1,431003,345051
7699,maharashtra,2023,1,421301,343824
7700,maharashtra,2023,1,400612,342471
7701,maharashtra,2023,3,421302,688520
7702,maharashtra,2023,3,410501,507190
7703,maharashtra,2023,3,410206,499001
7704,maharashtra,2023,3,421201,468655
7705,maharashtra,2023,3,411033,398622
7706,maharashtra,2023,3,411014,389628
7707,maharashtra,2023,3,411046,374188
7708,maharashtra,2023,3,431003,370416
7709,maharashtra,2023,3,400612,370074
7710,maharashtra,2023,3,421301,370025
7711,maharashtra,2018,4,421302,130390
7712,maharashtra,2018,4,410501,113676
7713,maharashtra,2018,4,421201,106288
7714,maharashtra,2018,4,411014,106132
7715,maharashtra,2018,4,411057,103325
7716,maharashtra,2018,4,410206,102393
7717,maharashtra,2018,4,411033,102306
7718,maharashtra,2018,4,431003,93461
7719,maharashtra,2018,4,411028,88343
7720,maharashtra,2018,4,400072,87905
7721,maharashtra,2018,2,410501,72841
7722,maharashtra,2018,2,411057,69458
7723,maharashtra,2018,2,411033,68851
7724,maharashtra,2018,2,411014,68126
7725,maharashtra,2018,2,421302,68039
7726,maharashtra,2018,2,431003,64163
7727,maharashtra,2018,2,421201,62765
7728,maharashtra,2018,2,410206,61067
7729,maharashtra,2018,2,411046,54537
7730,maharashtra,2018,2,411041,53923
7731,maharashtra,2018,1,410501,55174
7732,maharashtra,2018,1,411057,54638
7733,maharashtra,2018,1,411033,53647
7734,maharashtra,2018,1,411014,52495
7735,maharashtra,2018,1,431003,49627
7736,maharashtra,2018,1,421302,48926
7737,maharashtra,2018,1,421201,46211
7738,maharashtra,2018,1,410206,44726
7739,maharashtra,2018,1,411041,41663
7740,maharashtra,2018,1,411046,41385
7741,maharashtra,2018,3,410501,91512
7742,maharashtra,2018,3,421302,88889
7743,maharashtra,2018,3,411057,84490
7744,maharashtra,2018,3,411014,84300
7745,maharashtra,2018,3,411033,82739
7746,maharashtra,2018,3,421201,80013
7747,maharashtra,2018,3,410206,77756
7748,maharashtra,2018,3,431003,76860
7749,maharashtra,2018,3,400072,67915
7750,maharashtra,2018,3,411046,67300
7751,himachal-pradesh,2022,4,173205,185427
7752,himachal-pradesh,2022,4,174101,97287
7753,himachal-pradesh,2022,4,173025,59665
7754,himachal-pradesh,2022,4,173212,42153
7755,himachal-pradesh,2022,4,175131,38954
7756,himachal-pradesh,2022,4,171001,35912
7757,himachal-pradesh,2022,4,175001,31959
7758,himachal-pradesh,2022,4,176001,30045
7759,himachal-pradesh,2022,4,176310,29369
7760,himachal-pradesh,2022,4,174303,28849
7761,himachal-pradesh,2022,2,173205,166449
7762,himachal-pradesh,2022,2,174101,87920
7763,himachal-pradesh,2022,2,173025,54009
7764,himachal-pradesh,2022,2,173212,38203
7765,himachal-pradesh,2022,2,175131,35511
7766,himachal-pradesh,2022,2,171001,32684
7767,himachal-pradesh,2022,2,175001,29069
7768,himachal-pradesh,2022,2,176001,27332
7769,himachal-pradesh,2022,2,176310,26787
7770,himachal-pradesh,2022,2,174303,26283
7771,himachal-pradesh,2022,1,173205,157444
7772,himachal-pradesh,2022,1,174101,83008
7773,himachal-pradesh,2022,1,173025,51122
7774,himachal-pradesh,2022,1,173212,36295
7775,himachal-pradesh,2022,1,175131,33781
7776,himachal-pradesh,2022,1,171001,31090
7777,himachal-pradesh,2022,1,175001,27584
7778,himachal-pradesh,2022,1,176001,25946
7779,himachal-pradesh,2022,1,176310,25418
7780,himachal-pradesh,2022,1,174303,24940
